index,State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,ALE,Min_ALE,Max_ALE,US_ALE,All_Death,Min_All_Death,Max_All_Death,US_All_Death,CI_Min_All_Death,CI_Max_All_Death,Health_Status,Min_Health_Status,Max_Health_Status,US_Health_Status,CI_Min_Health_Status,CI_Max_Health_Status,Unhealthy_Days,Min_Unhealthy_Days,Max_Unhealthy_Days,US_Unhealthy_Days,CI_Min_Unhealthy_Days,CI_Max_Unhealthy_Days
330,12,27,DeSoto,Florida,FL,35,77.6,73.5,75.7,76.5,767.0,930.6,1096.3,898.6,727.2,806.9,23.6,20.5,30.1,17.1,15.2,32.0,4.3,5.2,8.7,6,2.8,5.8
331,12,29,Dixie,Florida,FL,75,74.2,72.1,76.4,76.5,969.1,908.9,1153.6,898.6,918.0,1020.3,-1111.1,18.5,33.0,17.1,-1111.1,-1111.1,-1111.1,4.2,9.4,6,-1111.1,-1111.1
332,12,31,Duval,Florida,FL,3,74.5,73.6,78.2,76.5,992.8,787.3,1024.9,898.6,979.1,1006.5,15.2,11.7,19.5,17.1,12.6,17.7,6.1,5.2,6.6,6,5.4,6.8
333,12,33,Escambia,Florida,FL,5,75.2,73.5,77.8,76.5,952.9,792.0,1030.7,898.6,932.8,973.0,18.0,13.2,21.1,17.1,14.3,21.7,6.7,5.3,7.0,6,5.7,7.7
334,12,35,Flagler,Florida,FL,26,78.4,76.0,79.0,76.5,726.1,734.7,941.3,898.6,699.2,753.0,16.2,11.2,21.7,17.1,12.4,19.9,5.5,4.6,7.4,6,4.6,6.5
335,12,37,Franklin,Florida,FL,71,74.5,73.1,76.2,76.5,979.1,937.7,1087.4,898.6,924.1,1034.2,-1111.1,18.4,35.9,17.1,-1111.1,-1111.1,-1111.1,4.7,9.0,6,-1111.1,-1111.1
336,12,39,Gadsden,Florida,FL,53,72.9,71.4,75.7,76.5,1039.4,936.2,1241.2,898.6,996.5,1082.3,22.6,14.9,37.0,17.1,14.3,30.9,6.8,5.4,10.9,6,4.0,9.6
337,12,41,Gilchrist,Florida,FL,42,74.8,73.3,77.8,76.5,1003.7,827.1,1110.4,898.6,950.3,1057.1,-1111.1,13.0,29.3,17.1,-1111.1,-1111.1,8.0,4.7,8.2,6,5.4,10.5
338,12,43,Glades,Florida,FL,43,76.0,74.8,77.6,76.5,834.2,823.7,1017.6,898.6,780.4,887.9,-1111.1,14.8,31.2,17.1,-1111.1,-1111.1,-1111.1,4.8,8.4,6,-1111.1,-1111.1
339,12,45,Gulf,Florida,FL,41,74.5,73.3,76.8,76.5,1031.0,909.2,1133.1,898.6,978.7,1083.3,21.3,12.9,25.5,17.1,12.3,30.2,6.6,4.5,8.5,6,4.3,8.9
340,12,47,Hamilton,Florida,FL,67,74.6,72.8,74.7,76.5,1088.3,957.4,1142.2,898.6,1027.2,1149.5,-1111.1,15.5,32.2,17.1,-1111.1,-1111.1,-1111.1,4.5,9.0,6,-1111.1,-1111.1
341,12,49,Hardee,Florida,FL,69,77.6,72.3,74.8,76.5,812.7,988.3,1172.0,898.6,777.0,848.3,18.9,18.9,38.5,17.1,9.3,28.4,4.8,5.3,10.4,6,2.1,7.5
342,12,51,Hendry,Florida,FL,51,76.0,72.3,77.3,76.5,943.7,780.2,1108.1,898.6,892.7,994.8,-1111.1,18.3,31.7,17.1,-1111.1,-1111.1,-1111.1,5.5,8.0,6,-1111.1,-1111.1
343,12,53,Hernando,Florida,FL,6,77.1,73.5,77.3,76.5,878.8,829.9,1032.7,898.6,855.6,902.0,21.3,12.7,21.7,17.1,16.8,25.7,7.6,5.2,7.6,6,6.2,9.0
344,12,55,Highlands,Florida,FL,24,78.0,74.5,77.1,76.5,733.8,865.2,1013.5,898.6,713.4,754.3,19.4,14.7,24.5,17.1,14.2,24.7,8.2,5.7,8.2,6,6.3,10.0
345,12,57,Hillsborough,Florida,FL,3,76.0,73.6,78.2,76.5,893.0,787.3,1024.9,898.6,882.1,903.8,16.8,11.7,19.5,17.1,14.7,18.9,6.3,5.2,6.6,6,5.6,7.0
346,12,59,Holmes,Florida,FL,72,74.8,73.6,75.2,76.5,1066.2,953.7,1095.1,898.6,1021.5,1111.0,-1111.1,18.2,34.9,17.1,-1111.1,-1111.1,7.4,6.1,9.6,6,4.8,9.9
347,12,61,Indian River,Florida,FL,21,79.3,75.3,78.9,76.5,712.0,755.9,958.4,898.6,694.6,729.3,12.0,13.0,23.4,17.1,8.1,15.8,5.3,5.3,7.4,6,3.9,6.7
348,12,63,Jackson,Florida,FL,52,74.8,71.6,75.4,76.5,979.4,950.0,1196.0,898.6,941.6,1017.2,22.3,19.7,31.8,17.1,14.8,29.9,6.8,5.8,9.5,6,4.5,9.1
349,12,65,Jefferson,Florida,FL,67,73.8,72.8,74.7,76.5,995.3,957.4,1142.2,898.6,943.8,1046.7,16.8,15.5,32.2,17.1,9.2,24.4,4.7,4.5,9.0,6,3.2,6.2
350,12,67,Lafayette,Florida,FL,44,74.2,73.4,75.4,76.5,951.8,916.4,1138.6,898.6,872.7,1030.8,-1111.1,14.9,32.2,17.1,-1111.1,-1111.1,-1111.1,5.4,10.0,6,-1111.1,-1111.1
351,12,69,Lake,Florida,FL,16,77.7,75.5,78.2,76.5,772.5,729.2,931.7,898.6,755.6,789.4,17.6,11.9,20.4,17.1,14.3,20.8,6.5,5.6,7.4,6,5.4,7.6
352,12,71,Lee,Florida,FL,4,78.9,75.7,78.9,76.5,709.7,748.9,941.9,898.6,698.2,721.3,16.3,12.3,18.3,17.1,13.4,19.2,5.7,5.5,6.5,6,4.9,6.5
353,12,73,Leon,Florida,FL,6,76.8,73.5,77.3,76.5,897.5,829.9,1032.7,898.6,871.4,923.6,10.6,12.7,21.7,17.1,7.8,13.5,5.2,5.2,7.6,6,4.4,6.0
354,12,75,Levy,Florida,FL,35,74.8,73.5,75.7,76.5,1020.2,930.6,1096.3,898.6,976.6,1063.8,20.5,20.5,30.1,17.1,15.3,25.6,6.3,5.2,8.7,6,4.8,7.7
355,12,77,Liberty,Florida,FL,41,76.8,73.3,76.8,76.5,1025.4,909.2,1133.1,898.6,936.8,1113.9,14.7,12.9,25.5,17.1,5.7,23.8,6.9,4.5,8.5,6,3.9,9.8
356,12,79,Madison,Florida,FL,67,74.6,72.8,74.7,76.5,954.2,957.4,1142.2,898.6,911.6,996.9,-1111.1,15.5,32.2,17.1,-1111.1,-1111.1,-1111.1,4.5,9.0,6,-1111.1,-1111.1
357,12,81,Manatee,Florida,FL,16,78.2,75.5,78.2,76.5,729.2,729.2,931.7,898.6,714.1,744.3,17.7,11.9,20.4,17.1,14.3,21.1,5.7,5.6,7.4,6,4.7,6.8
358,12,83,Marion,Florida,FL,6,76.7,73.5,77.3,76.5,863.1,829.9,1032.7,898.6,846.1,880.1,19.8,12.7,21.7,17.1,16.7,22.9,7.8,5.2,7.6,6,6.6,8.9
359,12,85,Martin,Florida,FL,13,79.6,75.9,79.5,76.5,673.2,680.0,900.0,898.6,652.6,693.7,10.3,11.3,16.7,17.1,6.6,13.9,5.4,5.2,6.6,6,4.0,6.7
360,12,86,Miami-Dade,Florida,FL,1,77.6,75.6,79.2,76.5,761.6,694.4,924.7,898.6,755.3,768.0,18.4,11.9,20.2,17.1,16.2,20.6,5.4,5.3,6.9,6,4.8,7.6
361,12,87,Monroe,Florida,FL,21,77.5,75.3,78.9,76.5,818.3,755.9,958.4,898.6,790.8,845.8,15.2,13.0,23.4,17.1,9.4,20.9,5.4,5.3,7.4,6,4.0,6.8
362,12,89,Nassau,Florida,FL,20,75.5,74.7,78.7,76.5,980.2,800.0,1009.0,898.6,941.7,1018.6,15.6,12.0,21.2,17.1,10.3,20.8,5.5,5.4,6.9,6,3.9,7.1
363,12,91,Okaloosa,Florida,FL,15,76.6,74.8,77.3,76.5,925.8,846.5,1011.1,898.6,896.9,954.7,14.3,10.9,18.5,17.1,11.0,17.5,6.2,5.0,6.9,6,5.1,7.3
364,12,93,Okeechobee,Florida,FL,36,74.6,71.6,75.4,76.5,916.1,922.9,1158.2,898.6,873.9,958.3,22.9,19.2,27.7,17.1,14.7,31.0,6.8,5.6,8.2,6,4.4,9.2
365,12,95,Orange,Florida,FL,3,76.9,73.6,78.2,76.5,861.6,787.3,1024.9,898.6,849.3,873.8,14.4,11.7,19.5,17.1,12.3,16.4,5.2,5.2,6.6,6,4.6,5.8
366,12,97,Osceola,Florida,FL,15,76.8,74.8,77.3,76.5,834.5,846.5,1011.1,898.6,809.2,859.8,15.6,10.9,18.5,17.1,11.8,19.4,7.7,5.0,6.9,6,6.2,9.1
367,12,99,Palm Beach,Florida,FL,1,79.1,75.6,79.2,76.5,694.4,694.4,924.7,898.6,687.2,701.5,15.7,11.9,20.2,17.1,13.8,17.6,5.5,5.3,6.9,6,4.9,6.1
368,12,101,Pasco,Florida,FL,5,76.7,73.5,77.8,76.5,837.1,792.0,1030.7,898.6,823.3,851.0,17.0,13.2,21.1,17.1,14.0,20.1,7.1,5.3,7.0,6,6.0,8.2
369,12,103,Pinellas,Florida,FL,3,77.2,73.6,78.2,76.5,823.3,787.3,1024.9,898.6,814.6,832.0,16.1,11.7,19.5,17.1,13.9,18.3,6.7,5.2,6.6,6,6.0,7.4
370,12,105,Polk,Florida,FL,5,76.5,73.5,77.8,76.5,832.5,792.0,1030.7,898.6,819.4,845.7,21.0,13.2,21.1,17.1,17.8,24.3,6.1,5.3,7.0,6,5.2,7.1
371,12,107,Putnam,Florida,FL,8,73.7,72.2,75.6,76.5,1037.2,911.7,1136.1,898.6,1006.1,1068.4,24.5,16.5,29.4,17.1,18.1,30.9,6.3,5.5,8.7,6,4.5,8.1
372,12,109,St. Johns,Florida,FL,16,78.0,75.5,78.2,76.5,759.3,729.2,931.7,898.6,734.0,784.5,11.9,11.9,20.4,17.1,8.6,15.2,5.6,5.6,7.4,6,4.3,6.8
373,12,111,St. Lucie,Florida,FL,6,76.8,73.5,77.3,76.5,788.3,829.9,1032.7,898.6,769.1,807.5,17.6,12.7,21.7,17.1,14.0,21.3,6.4,5.2,7.6,6,5.1,7.6
374,12,113,Santa Rosa,Florida,FL,15,76.4,74.8,77.3,76.5,875.9,846.5,1011.1,898.6,842.2,909.5,14.9,10.9,18.5,17.1,11.1,18.8,6.2,5.0,6.9,6,4.9,7.4
375,12,115,Sarasota,Florida,FL,10,79.6,77.2,79.7,76.5,668.7,730.4,858.9,898.6,656.3,681.1,14.7,9.6,16.9,17.1,11.7,17.6,5.5,4.9,6.6,6,4.6,6.5
376,12,117,Seminole,Florida,FL,10,78.0,77.2,79.7,76.5,840.7,730.4,858.9,898.6,822.1,859.4,12.5,9.6,16.9,17.1,9.3,15.6,6.4,4.9,6.6,6,5.2,7.6
377,12,119,Sumter,Florida,FL,35,78.3,73.5,75.7,76.5,804.3,930.6,1096.3,898.6,775.0,833.6,16.7,20.5,30.1,17.1,9.3,24.1,4.3,5.2,8.7,6,2.7,5.8
378,12,121,Suwannee,Florida,FL,34,74.2,74.4,77.2,76.5,1014.7,839.5,1014.7,898.6,972.1,1057.2,24.1,14.9,26.6,17.1,17.9,30.2,7.1,5.5,8.0,6,5.6,8.7
379,12,123,Taylor,Florida,FL,66,73.8,71.9,77.0,76.5,1079.9,868.3,1244.2,898.6,1033.2,1126.6,21.3,14.0,33.7,17.1,13.8,28.8,6.6,4.0,8.5,6,4.6,8.5
380,12,125,Union,Florida,FL,69,70.2,72.3,74.8,76.5,1675.3,988.3,1172.0,898.6,1585.7,1764.8,-1111.1,18.9,38.5,17.1,-1111.1,-1111.1,-1111.1,5.3,10.4,6,-1111.1,-1111.1
381,12,127,Volusia,Florida,FL,5,77.0,73.5,77.8,76.5,851.2,792.0,1030.7,898.6,838.2,864.1,17.7,13.2,21.1,17.1,14.4,21.0,6.8,5.3,7.0,6,5.7,7.8
382,12,129,Wakulla,Florida,FL,39,76.8,74.3,78.1,76.5,944.4,801.0,1014.9,898.6,898.3,990.5,11.0,10.9,26.6,17.1,7.0,15.1,6.0,4.2,8.6,6,4.4,7.6
383,12,131,Walton,Florida,FL,35,75.7,73.5,75.7,76.5,930.6,930.6,1096.3,898.6,890.8,970.3,21.9,20.5,30.1,17.1,16.4,27.5,6.2,5.2,8.7,6,4.8,7.6
384,12,133,Washington,Florida,FL,72,74.8,73.6,75.2,76.5,950.6,953.7,1095.1,898.6,911.3,990.0,30.1,18.2,34.9,17.1,21.8,38.4,6.9,6.1,9.6,6,5.2,8.6
385,13,1,Appling,Georgia,GA,68,72.9,72.5,74.7,76.5,1087.2,1014.6,1216.2,898.6,1035.6,1138.7,20.0,18.5,33.0,17.1,11.8,28.1,6.6,5.0,9.3,6,4.5,8.8
386,13,3,Atkinson,Georgia,GA,67,73.1,72.8,74.7,76.5,1179.8,957.4,1142.2,898.6,1091.8,1267.9,-1111.1,15.5,32.2,17.1,-1111.1,-1111.1,4.0,4.5,9.0,6,2.2,5.9
387,13,5,Bacon,Georgia,GA,69,72.9,72.3,74.8,76.5,1239.2,988.3,1172.0,898.6,1168.7,1309.7,-1111.1,18.9,38.5,17.1,-1111.1,-1111.1,-1111.1,5.3,10.4,6,-1111.1,-1111.1
388,13,7,Baker,Georgia,GA,66,75.1,71.9,77.0,76.5,871.5,868.3,1244.2,898.6,781.3,961.7,-1111.1,14.0,33.7,17.1,-1111.1,-1111.1,-1111.1,4.0,8.5,6,-1111.1,-1111.1
389,13,9,Baldwin,Georgia,GA,32,73.9,73.4,77.9,76.5,1040.1,824.0,1076.8,898.6,993.8,1086.5,21.8,9.1,27.7,17.1,14.6,29.1,8.5,5.5,8.6,6,6.2,10.8
390,13,11,Banks,Georgia,GA,39,75.3,74.3,78.1,76.5,942.1,801.0,1014.9,898.6,883.1,1001.1,-1111.1,10.9,26.6,17.1,-1111.1,-1111.1,-1111.1,4.2,8.6,6,-1111.1,-1111.1
391,13,13,Barrow,Georgia,GA,29,75.3,74.5,78.0,76.5,1007.6,794.8,1008.8,898.6,961.1,1054.2,18.2,11.7,22.8,17.1,13.3,23.2,5.7,4.0,8.8,6,4.3,7.1
392,13,15,Bartow,Georgia,GA,20,74.1,74.7,78.7,76.5,1037.7,800.0,1009.0,898.6,1000.9,1074.5,16.4,12.0,21.2,17.1,11.7,21.2,5.7,5.4,6.9,6,4.2,7.2
393,13,17,Ben Hill,Georgia,GA,69,73.0,72.3,74.8,76.5,1124.4,988.3,1172.0,898.6,1075.6,1173.2,20.1,18.9,38.5,17.1,12.5,27.6,5.9,5.3,10.4,6,3.7,8.2
394,13,19,Berrien,Georgia,GA,69,73.1,72.3,74.8,76.5,1076.3,988.3,1172.0,898.6,1024.5,1128.1,10.8,18.9,38.5,17.1,5.7,15.9,5.7,5.3,10.4,6,3.8,7.7
395,13,21,Bibb,Georgia,GA,7,72.7,72.7,78.5,76.5,1072.3,782.1,1107.4,898.6,1042.5,1102.0,20.0,15.5,25.1,17.1,15.1,24.9,6.0,5.4,7.4,6,4.8,7.1
396,13,23,Bleckley,Georgia,GA,41,74.5,73.3,76.8,76.5,1060.5,909.2,1133.1,898.6,1000.7,1120.4,18.3,12.9,25.5,17.1,11.3,25.4,4.6,4.5,8.5,6,3.3,5.8
397,13,25,Brantley,Georgia,GA,42,73.3,73.3,77.8,76.5,1093.0,827.1,1110.4,898.6,1028.7,1157.3,22.8,13.0,29.3,17.1,15.1,30.4,5.7,4.7,8.2,6,3.8,7.5
398,13,27,Brooks,Georgia,GA,76,73.0,72.2,75.5,76.5,1056.1,992.4,1133.0,898.6,1009.0,1103.1,21.9,17.4,31.8,17.1,14.1,29.8,8.4,5.3,8.8,6,5.8,11.1
399,13,29,Bryan,Georgia,GA,39,75.8,74.3,78.1,76.5,987.7,801.0,1014.9,898.6,934.0,1041.4,11.9,10.9,26.6,17.1,6.9,16.9,7.1,4.2,8.6,6,4.8,9.3
400,13,31,Bulloch,Georgia,GA,53,75.7,71.4,75.7,76.5,933.9,936.2,1241.2,898.6,892.5,975.3,14.6,14.9,37.0,17.1,11.2,18.1,5.2,5.4,10.9,6,4.1,6.4
401,13,33,Burke,Georgia,GA,68,72.8,72.5,74.7,76.5,1173.9,1014.6,1216.2,898.6,1125.6,1222.2,24.4,18.5,33.0,17.1,16.4,32.5,6.8,5.0,9.3,6,4.4,9.2
402,13,35,Butts,Georgia,GA,41,73.3,73.3,76.8,76.5,1086.9,909.2,1133.1,898.6,1035.7,1138.1,10.6,12.9,25.5,17.1,2.3,18.8,-1111.1,4.5,8.5,6,-1111.1,-1111.1
403,13,37,Calhoun,Georgia,GA,75,72.3,72.1,76.4,76.5,1097.2,908.9,1153.6,898.6,1015.9,1178.4,-1111.1,18.5,33.0,17.1,-1111.1,-1111.1,-1111.1,4.2,9.4,6,-1111.1,-1111.1
404,13,39,Camden,Georgia,GA,29,76.7,74.5,78.0,76.5,880.7,794.8,1008.8,898.6,821.2,940.3,10.6,11.7,22.8,17.1,6.9,14.2,6.3,4.0,8.8,6,4.7,7.8
405,13,43,Candler,Georgia,GA,76,72.2,72.2,75.5,76.5,1075.5,992.4,1133.0,898.6,1013.7,1137.2,17.4,17.4,31.8,17.1,8.0,26.8,5.4,5.3,8.8,6,2.6,8.2
406,13,45,Carroll,Georgia,GA,23,74.3,73.7,77.3,76.5,1045.8,855.1,1103.9,898.6,1012.6,1078.9,14.8,13.7,24.0,17.1,9.6,19.9,5.5,4.8,7.7,6,4.0,6.9
407,13,47,Catoosa,Georgia,GA,28,76.8,74.9,79.4,76.5,878.9,722.0,1002.4,898.6,842.1,915.8,18.0,10.1,24.6,17.1,12.4,23.6,7.8,4.2,7.8,6,5.7,9.8
408,13,49,Charlton,Georgia,GA,66,73.3,71.9,77.0,76.5,1140.9,868.3,1244.2,898.6,1066.6,1215.1,14.0,14.0,33.7,17.1,4.9,23.0,5.1,4.0,8.5,6,2.3,7.9
409,13,51,Chatham,Georgia,GA,7,75.1,72.7,78.5,76.5,967.7,782.1,1107.4,898.6,944.7,990.8,15.2,15.5,25.1,17.1,13.0,17.4,5.7,5.4,7.4,6,4.9,6.4
410,13,53,Chattahoochee,Georgia,GA,39,73.8,74.3,78.1,76.5,1720.0,801.0,1014.9,898.6,1435.4,2004.7,-1111.1,10.9,26.6,17.1,-1111.1,-1111.1,-1111.1,4.2,8.6,6,-1111.1,-1111.1
411,13,55,Chattooga,Georgia,GA,65,74.3,73.8,76.8,76.5,1042.3,869.6,1078.7,898.6,1003.2,1081.4,-1111.1,16.0,29.1,17.1,-1111.1,-1111.1,8.2,4.7,8.2,6,5.3,11.1
412,13,57,Cherokee,Georgia,GA,12,76.7,76.2,79.8,76.5,924.2,693.0,923.0,898.6,885.7,962.7,12.1,7.9,14.3,17.1,9.1,15.0,5.4,4.4,6.4,6,4.5,6.4
413,13,59,Clarke,Georgia,GA,8,76.0,72.2,75.6,76.5,914.7,911.7,1136.1,898.6,882.8,946.7,10.0,16.5,29.4,17.1,6.6,13.3,5.9,5.5,8.7,6,4.9,6.9
414,13,61,Clay,Georgia,GA,75,72.3,72.1,76.4,76.5,1136.8,908.9,1153.6,898.6,1033.9,1239.6,-1111.1,18.5,33.0,17.1,-1111.1,-1111.1,-1111.1,4.2,9.4,6,-1111.1,-1111.1
415,13,63,Clayton,Georgia,GA,15,74.8,74.8,77.3,76.5,939.0,846.5,1011.1,898.6,907.6,970.4,13.9,10.9,18.5,17.1,11.5,16.2,6.5,5.0,6.9,6,5.6,7.4
416,13,65,Clinch,Georgia,GA,66,73.1,71.9,77.0,76.5,1244.2,868.3,1244.2,898.6,1154.5,1333.9,-1111.1,14.0,33.7,17.1,-1111.1,-1111.1,-1111.1,4.0,8.5,6,-1111.1,-1111.1
417,13,67,Cobb,Georgia,GA,2,77.4,77.4,80.3,76.5,827.5,641.6,841.1,898.6,810.6,844.5,9.6,9.6,13.9,17.1,7.8,11.4,5.1,4.8,6.3,6,4.5,5.7
418,13,69,Coffee,Georgia,GA,52,74.1,71.6,75.4,76.5,1043.0,950.0,1196.0,898.6,992.3,1093.6,24.6,19.7,31.8,17.1,18.7,30.4,7.8,5.8,9.5,6,6.1,9.5
419,13,71,Colquitt,Georgia,GA,53,73.4,71.4,75.7,76.5,1055.7,936.2,1241.2,898.6,1011.9,1099.5,24.7,14.9,37.0,17.1,18.0,31.4,7.6,5.4,10.9,6,5.6,9.7
420,13,73,Columbia,Georgia,GA,46,77.8,75.7,79.7,76.5,838.3,728.7,983.1,898.6,805.6,871.0,11.2,8.2,15.9,17.1,8.1,14.2,4.9,4.7,6.9,6,3.9,5.8
421,13,75,Cook,Georgia,GA,69,73.0,72.3,74.8,76.5,1080.9,988.3,1172.0,898.6,1028.8,1133.0,25.3,18.9,38.5,17.1,16.1,34.5,6.5,5.3,10.4,6,3.8,9.1
422,13,77,Coweta,Georgia,GA,20,75.8,74.7,78.7,76.5,973.1,800.0,1009.0,898.6,938.8,1007.4,9.3,12.0,21.2,17.1,5.7,13.0,4.5,5.4,6.9,6,3.1,5.8
423,13,79,Crawford,Georgia,GA,42,72.9,73.3,77.8,76.5,946.1,827.1,1110.4,898.6,882.4,1009.7,-1111.1,13.0,29.3,17.1,-1111.1,-1111.1,-1111.1,4.7,8.2,6,-1111.1,-1111.1
424,13,81,Crisp,Georgia,GA,69,72.5,72.3,74.8,76.5,1130.5,988.3,1172.0,898.6,1086.0,1175.0,26.4,18.9,38.5,17.1,16.7,36.1,6.1,5.3,10.4,6,3.8,8.4
425,13,83,Dade,Georgia,GA,41,74.1,73.3,76.8,76.5,978.2,909.2,1133.1,898.6,923.7,1032.8,19.2,12.9,25.5,17.1,9.5,28.8,-1111.1,4.5,8.5,6,-1111.1,-1111.1
426,13,85,Dawson,Georgia,GA,39,76.4,74.3,78.1,76.5,997.2,801.0,1014.9,898.6,927.2,1067.2,10.9,10.9,26.6,17.1,5.4,16.4,4.7,4.2,8.6,6,2.5,6.8
427,13,87,Decatur,Georgia,GA,52,73.6,71.6,75.4,76.5,1084.1,950.0,1196.0,898.6,1029.7,1138.5,20.4,19.7,31.8,17.1,13.8,27.1,6.1,5.8,9.5,6,4.2,8.0
428,13,89,DeKalb,Georgia,GA,3,76.9,73.6,78.2,76.5,802.8,787.3,1024.9,898.6,788.0,817.6,11.7,11.7,19.5,17.1,9.8,13.6,5.3,5.2,6.6,6,4.7,6.0
429,13,91,Dodge,Georgia,GA,44,72.8,73.4,75.4,76.5,1101.2,916.4,1138.6,898.6,1054.6,1147.7,21.6,14.9,32.2,17.1,16.1,27.1,-1111.1,5.4,10.0,6,-1111.1,-1111.1
430,13,93,Dooly,Georgia,GA,67,73.2,72.8,74.7,76.5,1068.1,957.4,1142.2,898.6,1007.5,1128.8,-1111.1,15.5,32.2,17.1,-1111.1,-1111.1,-1111.1,4.5,9.0,6,-1111.1,-1111.1
431,13,95,Dougherty,Georgia,GA,8,74.8,72.2,75.6,76.5,985.3,911.7,1136.1,898.6,956.0,1014.6,20.6,16.5,29.4,17.1,16.3,24.8,6.5,5.5,8.7,6,5.1,7.9
432,13,97,Douglas,Georgia,GA,46,75.7,75.7,79.7,76.5,1016.2,728.7,983.1,898.6,979.2,1053.1,15.4,8.2,15.9,17.1,10.0,20.8,5.9,4.7,6.9,6,4.3,7.5
433,13,99,Early,Georgia,GA,76,75.1,72.2,75.5,76.5,1008.5,992.4,1133.0,898.6,956.3,1060.7,-1111.1,17.4,31.8,17.1,-1111.1,-1111.1,6.1,5.3,8.8,6,3.6,8.6
434,13,101,Echols,Georgia,GA,83,73.1,75.3,78.2,76.5,909.0,714.9,1192.1,898.6,782.7,1035.4,-1111.1,6.0,36.6,17.1,-1111.1,-1111.1,-1111.1,4.6,9.3,6,-1111.1,-1111.1
435,13,103,Effingham,Georgia,GA,29,75.8,74.5,78.0,76.5,990.4,794.8,1008.8,898.6,935.2,1045.6,19.9,11.7,22.8,17.1,14.3,25.4,5.5,4.0,8.8,6,3.9,7.0
436,13,105,Elbert,Georgia,GA,76,73.8,72.2,75.5,76.5,1027.1,992.4,1133.0,898.6,985.3,1068.9,32.2,17.4,31.8,17.1,23.2,41.3,9.2,5.3,8.8,6,6.5,11.8
437,13,107,Emanuel,Georgia,GA,68,72.2,72.5,74.7,76.5,1142.5,1014.6,1216.2,898.6,1097.8,1187.2,20.6,18.5,33.0,17.1,12.7,28.6,7.0,5.0,9.3,6,4.7,9.4
438,13,109,Evans,Georgia,GA,69,73.5,72.3,74.8,76.5,1092.1,988.3,1172.0,898.6,1027.9,1156.4,-1111.1,18.9,38.5,17.1,-1111.1,-1111.1,6.3,5.3,10.4,6,3.8,8.9
439,13,111,Fannin,Georgia,GA,65,75.9,73.8,76.8,76.5,907.8,869.6,1078.7,898.6,869.8,945.8,26.6,16.0,29.1,17.1,18.7,34.5,7.4,4.7,8.2,6,5.2,9.6
440,13,113,Fayette,Georgia,GA,46,78.9,75.7,79.7,76.5,778.4,728.7,983.1,898.6,748.6,808.2,8.6,8.2,15.9,17.1,4.9,12.2,4.7,4.7,6.9,6,3.2,6.2
441,13,115,Floyd,Georgia,GA,24,74.6,74.5,77.1,76.5,1013.5,865.2,1013.5,898.6,985.2,1041.8,23.0,14.7,24.5,17.1,17.6,28.4,6.2,5.7,8.2,6,4.8,7.6
442,13,117,Forsyth,Georgia,GA,17,77.5,76.2,79.9,76.5,898.5,705.0,942.7,898.6,863.8,933.2,6.4,6.9,16.6,17.1,4.0,8.8,4.4,4.5,6.8,6,3.6,5.3
443,13,119,Franklin,Georgia,GA,65,75.3,73.8,76.8,76.5,1017.7,869.6,1078.7,898.6,975.5,1059.8,15.8,16.0,29.1,17.1,8.9,22.6,6.7,4.7,8.2,6,4.5,9.0
444,13,121,Fulton,Georgia,GA,3,74.1,73.6,78.2,76.5,942.8,787.3,1024.9,898.6,928.9,956.7,10.9,11.7,19.5,17.1,9.1,12.8,5.4,5.2,6.6,6,4.8,6.1
445,13,123,Gilmer,Georgia,GA,41,75.9,73.3,76.8,76.5,927.0,909.2,1133.1,898.6,885.4,968.6,24.6,12.9,25.5,17.1,16.1,33.1,8.5,4.5,8.5,6,5.9,11.0
446,13,125,Glascock,Georgia,GA,62,73.4,74.1,77.0,76.5,952.4,843.8,1037.1,898.6,848.3,1056.6,-1111.1,14.4,33.1,17.1,-1111.1,-1111.1,-1111.1,4.2,7.9,6,-1111.1,-1111.1
447,13,127,Glynn,Georgia,GA,22,75.4,73.9,77.9,76.5,929.3,854.3,1059.4,898.6,898.7,959.9,14.2,9.0,22.6,17.1,11.0,17.4,5.0,5.0,8.0,6,4.0,6.0
448,13,129,Gordon,Georgia,GA,29,74.3,74.5,78.0,76.5,1005.3,794.8,1008.8,898.6,960.0,1050.6,23.4,11.7,22.8,17.1,15.7,31.0,9.4,4.0,8.8,6,7.0,11.7
449,13,131,Grady,Georgia,GA,69,72.9,72.3,74.8,76.5,1026.2,988.3,1172.0,898.6,985.8,1066.7,21.4,18.9,38.5,17.1,14.2,28.6,7.4,5.3,10.4,6,5.1,9.8
450,13,133,Greene,Georgia,GA,69,75.5,72.3,74.8,76.5,1039.3,988.3,1172.0,898.6,987.1,1091.6,20.5,18.9,38.5,17.1,11.3,29.8,5.4,5.3,10.4,6,2.6,8.1
451,13,135,Gwinnett,Georgia,GA,2,78.3,77.4,80.3,76.5,837.6,641.6,841.1,898.6,817.5,857.6,9.0,9.6,13.9,17.1,7.2,10.7,5.1,4.8,6.3,6,4.5,5.8
452,13,137,Habersham,Georgia,GA,28,76.4,74.9,79.4,76.5,898.6,722.0,1002.4,898.6,855.9,941.4,24.6,10.1,24.6,17.1,17.7,31.5,7.0,4.2,7.8,6,5.1,8.9
